"nsites","nindiv","ntests","psi","theta11","p111","p101","p001","theta01","b2","b3","delta","r"
100,5,2,0.0809792369625065,0.965663177208509,0.997434046979086,NA,NA,0,0.294592572251102,0.907758166004438,0.95,0.999
100,5,2,0.385752301781205,0.363764404216083,0.981068254084,NA,NA,0,0.028404583689291,0.597595225931844,0.95,0.999
100,5,2,0.0925142683838494,0.952841285233386,0.952127934008441,NA,NA,0,0.907575952975778,0.341743697635364,0.95,0.999
100,5,2,0.583384769903496,0.846923355636187,0.969352472855314,NA,NA,0,0.0123893037149683,0.667110524259973,0.95,0.999
100,5,2,0.587410430194344,0.341178821071284,0.979781311845151,NA,NA,0,0.708437462190166,0.399879793843022,0.95,0.999
100,5,2,0.637069137482904,0.821039791703224,0.960876584462286,NA,NA,0,0.276273666662164,0.122356536239851,0.95,0.999
100,5,2,0.81129139450402,0.407448738135165,0.96187657397344,NA,NA,0,0.220079217290739,0.814231040165992,0.95,0.999
100,5,2,0.879408755460987,0.0357024245823268,0.998487395221833,NA,NA,0,0.289299499986926,0.384627533444902,0.95,0.999
100,5,2,0.74792540430231,0.970791620553238,0.968322671727568,NA,NA,0,0.324369804675458,0.835369941366371,0.95,0.999
100,5,2,0.158967564686202,0.893802475959994,0.986838142833381,NA,NA,0,0.738229473860934,0.0662088307328522,0.95,0.999
100,5,2,0.0637799645629712,0.823593988147564,0.990840343692421,NA,NA,0,0.461223407670157,0.126933485512855,0.95,0.999
100,5,2,0.527768638037611,0.515848112792475,0.965857565085217,NA,NA,0,0.629609405006049,0.296086257590912,0.95,0.999
100,5,2,0.13354559031222,0.649978286121273,0.953859499004658,NA,NA,0,0.763191766397562,0.354292768709827,0.95,0.999
100,5,2,0.226019975969102,0.922580187559361,0.96104384125513,NA,NA,0,0.881850896665594,0.150291709087091,0.95,0.999
100,5,2,0.496319700494176,0.366685876039555,0.965345073084126,NA,NA,0,0.248406702461652,0.516506457389565,0.95,0.999
100,5,2,0.735382456396008,0.438379726932151,0.994682285073516,NA,NA,0,0.88882964700507,0.859018466928741,0.95,0.999
100,5,2,0.0716210882104933,0.545169744423823,0.97317993565948,NA,NA,0,0.793392952995142,0.231816988320788,0.95,0.999
100,5,2,0.866530534647871,0.461037554838229,0.994801735501329,NA,NA,0,0.942516923424788,0.459711226036306,0.95,0.999
100,5,2,0.792866049204953,0.292230665422976,0.964091342971672,NA,NA,0,0.970579600545345,0.408029503040016,0.95,0.999
100,5,2,0.0439404953145422,0.447063218888361,0.986010752207891,NA,NA,0,0.56898486654833,0.794863310872577,0.95,0.999
100,5,2,0.57383437634306,0.139174134074012,0.95554608078883,NA,NA,0,0.0582629994899034,0.301055282925256,0.95,0.999
100,5,2,0.822650474278955,0.754391300918069,0.962718338081939,NA,NA,0,0.365251734175952,0.918836035409244,0.95,0.999
100,5,2,0.67844601359847,0.146062851730501,0.980524052247265,NA,NA,0,0.898416512765689,0.663192406987539,0.95,0.999
100,5,2,0.86160136652668,0.681565206836211,0.968737182762287,NA,NA,0,0.59394829945988,0.510636970632244,0.95,0.999
100,5,2,0.816992545329966,0.833768100195099,0.976701417093317,NA,NA,0,0.240392104655737,0.710594572914299,0.95,0.999
100,5,2,0.973987665679539,0.730021000086795,0.981722365636018,NA,NA,0,0.367680926792324,0.666071608213475,0.95,0.999
100,5,2,0.786200501597952,0.925575153537793,0.997864605277102,NA,NA,0,0.753340057526482,0.193498590314528,0.95,0.999
100,5,2,0.949536065102788,0.530909063325264,0.98451778284508,NA,NA,0,0.876633186986903,0.811514324766118,0.95,0.999
100,5,2,0.00985559319448657,0.951158503479557,0.966113285316457,NA,NA,0,0.144476614868967,0.606258953878423,0.95,0.999
100,5,2,0.381724531812128,0.437684486961924,0.971925953577156,NA,NA,0,0.695985208783066,0.0395781466152985,0.95,0.999
100,5,2,0.19996751530678,0.629576616075821,0.964383371330658,NA,NA,0,0.320365300685633,0.473950490355724,0.95,0.999
100,5,2,0.0379164952868596,0.324395107679069,0.962796518945997,NA,NA,0,0.412916724976152,0.142701050878735,0.95,0.999
100,5,2,0.0759151979633607,0.496655572380638,0.984943373194826,NA,NA,0,0.782674962934805,0.0843753625079989,0.95,0.999
100,5,2,0.105082444727886,0.680453743006801,0.971455170403398,NA,NA,0,0.736431196270743,0.109619679849129,0.95,0.999
100,5,2,0.0475069571915083,0.188692742012208,0.967920029337588,NA,NA,0,0.443449161940953,0.474584697247483,0.95,0.999
100,5,2,0.0118906455074903,0.125284223062219,0.959407138694951,NA,NA,0,0.285713454752229,0.294561749536078,0.95,0.999
100,5,2,0.342791100224247,0.832994906527689,0.981895645201881,NA,NA,0,0.829324610063573,0.174461816674098,0.95,0.999
100,5,2,0.418967291025678,0.336863016154617,0.994165434654616,NA,NA,0,0.190007677003276,0.71125237025274,0.95,0.999
100,5,2,0.808294890332501,0.614448179421248,0.952593729573919,NA,NA,0,0.187956974306609,0.203495663858019,0.95,0.999
100,5,2,0.648472276807297,0.167228486959357,0.98279249220296,NA,NA,0,0.101025072684512,0.29913499499904,0.95,0.999
100,5,2,0.756937905931612,0.552930182059295,0.957847503062512,NA,NA,0,0.481112176886294,0.757703571047168,0.95,0.999
100,5,2,0.216904068620643,0.912039000365883,0.980191011545307,NA,NA,0,0.135877976573305,0.848177964512724,0.95,0.999
100,5,2,0.102315311054466,0.569868453566451,0.985766998898948,NA,NA,0,0.664194426158909,0.889160259641008,0.95,0.999
100,5,2,0.502321646175347,0.256444132789969,0.998429904369684,NA,NA,0,0.0462079517783131,0.968737947207643,0.95,0.999
100,5,2,0.334397148284595,0.330323017403483,0.995198703537765,NA,NA,0,0.0249986131659243,0.762985792456893,0.95,0.999
100,5,2,0.843416884944774,0.945792635799618,0.958782415468071,NA,NA,0,0.656819866188336,0.313971238343278,0.95,0.999
100,5,2,0.484563807418803,0.250813516779337,0.968764324045321,NA,NA,0,0.0856354653227609,0.197691155140521,0.95,0.999
100,5,2,0.0241308972844854,0.603802456219215,0.973857102792035,NA,NA,0,0.139207513513509,0.0130399844194762,0.95,0.999
100,5,2,0.905680917608785,0.00571764678531326,0.988936749725125,NA,NA,0,0.419270625647623,0.78939488374209,0.95,0.999
100,5,2,0.0185205330217723,0.698978445620043,0.961720001707016,NA,NA,0,0.635225169699639,0.983895598229021,0.95,0.999
100,5,2,0.314953528252197,0.806901373821078,0.952060652029328,NA,NA,0,0.869466294650687,0.772965926451609,0.95,0.999
100,5,2,0.916121166610625,0.161258011037018,0.960793205725623,NA,NA,0,0.671360935185803,0.328737524825381,0.95,0.999
100,5,2,0.504653631521854,0.327211019877577,0.953520644054061,NA,NA,0,0.231472967182985,0.327516483140178,0.95,0.999
100,5,2,0.871659759152913,0.822442868235521,0.992232856500766,NA,NA,0,0.383545145412209,0.220157913208939,0.95,0.999
100,5,2,0.985804104051087,0.879224246264202,0.95964334909016,NA,NA,0,0.54899619395216,0.754457800864475,0.95,0.999
100,5,2,0.154155266750837,0.25454057594738,0.990044121042907,NA,NA,0,0.370764398329193,0.244214188807178,0.95,0.999
100,5,2,0.161007733370177,0.389166994140251,0.999785728747223,NA,NA,0,0.335946042734198,0.172649104805663,0.95,0.999
100,5,2,0.0722523023467511,0.657602984270314,0.984350653734698,NA,NA,0,0.00200582624855451,0.658693630426656,0.95,0.999
100,5,2,0.551767716615926,0.67487663325551,0.973300125642738,NA,NA,0,0.0405329126899596,0.284748462383635,0.95,0.999
100,5,2,0.204714836800704,0.401110826625256,0.953715750282421,NA,NA,0,0.377145475744735,0.0234756411241833,0.95,0.999
100,5,2,0.574884903769242,0.260603576442692,0.986926179461705,NA,NA,0,0.269623290725285,0.0489989720501471,0.95,0.999
100,5,2,0.0448485226454213,0.989219690124737,0.989727834085119,NA,NA,0,0.815842708287062,0.251745116486913,0.95,0.999
100,5,2,0.798958149255021,0.707262747423723,0.957747902142873,NA,NA,0,0.0958912349953316,0.63756836028886,0.95,0.999
100,5,2,0.639149976791814,0.706895730417222,0.99052174793852,NA,NA,0,0.977767073916271,0.893872786706314,0.95,0.999
100,5,2,0.705844933341956,0.714180367332185,0.991582691399183,NA,NA,0,0.346028049487853,0.946453850215999,0.95,0.999
100,5,2,0.401983013760298,0.88852942689159,0.962623635923094,NA,NA,0,0.239580734160496,0.224162561653182,0.95,0.999
100,5,2,0.582531735408353,0.875404379507061,0.96926093079265,NA,NA,0,0.420923548879568,0.0176081247460097,0.95,0.999
100,5,2,0.279061568100937,0.941322658094577,0.958575248706492,NA,NA,0,0.118524646788836,0.938348415478133,0.95,0.999
100,5,2,0.865936856233515,0.160196216190234,0.970928262844391,NA,NA,0,0.934386189847952,0.769445507856552,0.95,0.999
100,5,2,0.463868281985633,0.682609119300032,0.974711750525434,NA,NA,0,0.472659220689908,0.0877207377897575,0.95,0.999
100,5,2,0.899093676797114,0.665471019080607,0.971573006119917,NA,NA,0,0.361014279943658,0.360960754255298,0.95,0.999
100,5,2,0.178264316829154,0.88155350823584,0.983655796607491,NA,NA,0,0.590522760703927,0.826737748135813,0.95,0.999
100,5,2,0.764847090312047,0.619528383791214,0.989195110196644,NA,NA,0,0.280153906582855,0.447300404484151,0.95,0.999
100,5,2,0.0652525321508292,0.472624608685961,0.978175431132049,NA,NA,0,0.321323998619802,0.465072928226553,0.95,0.999
100,5,2,0.71233076438494,0.40558337624697,0.967787789526582,NA,NA,0,0.866994354464347,0.480056919231312,0.95,0.999
100,5,2,0.483714805745054,0.203455365757924,0.954926838080271,NA,NA,0,0.816478482269216,0.898823073838605,0.95,0.999
100,5,2,0.646973860434257,0.642304507632041,0.999083237864636,NA,NA,0,0.23391661317437,0.372101747907,0.95,0.999
100,5,2,0.616023856394226,0.199742717219982,0.958936584068078,NA,NA,0,0.406270583922276,0.0867211481761187,0.95,0.999
100,5,2,0.268761810574681,0.971227928117616,0.970582249989279,NA,NA,0,0.183876762838569,0.966984855575487,0.95,0.999
100,5,2,0.60703439903399,0.0959539763343055,0.975903206378431,NA,NA,0,0.968144463581732,0.00835004948591813,0.95,0.999
100,5,2,0.180458394341636,0.862608872890472,0.968623174145038,NA,NA,0,0.359921642688569,0.719439326482359,0.95,0.999
100,5,2,0.726357586274622,0.0731322250447702,0.97624098661677,NA,NA,0,0.167940104614943,0.0652057529613376,0.95,0.999
100,5,2,0.464569929987891,0.917084984480403,0.999109118308499,NA,NA,0,0.411584355724277,0.288256547341123,0.95,0.999
100,5,2,0.936855451934272,0.701652988759102,0.979999950783572,NA,NA,0,0.619675939285429,0.732068801986752,0.95,0.999
100,5,2,0.841292722438695,0.0503915361827239,0.979937217161152,NA,NA,0,0.659025433725445,0.263629341144348,0.95,0.999
100,5,2,0.221897675581044,0.58381325764861,0.968050896320946,NA,NA,0,0.547897100662813,0.604980524262646,0.95,0.999
100,5,2,0.700814633713337,0.414634980798,0.952873959579028,NA,NA,0,0.47483438108163,0.788893069925485,0.95,0.999
100,5,2,0.746191603165353,0.181908669406548,0.994744933982834,NA,NA,0,0.206345612009056,0.743260439587058,0.95,0.999
100,5,2,0.310537656161469,0.177606855657883,0.97417187769853,NA,NA,0,0.279742298681987,0.919907296541147,0.95,0.999
100,5,2,0.229076688354136,0.562489985595457,0.964637617328647,NA,NA,0,0.249957863729447,0.625916188028408,0.95,0.999
100,5,2,0.320444100557128,0.913024213261204,0.968101190572698,NA,NA,0,0.169468460211065,0.209337672702037,0.95,0.999
100,5,2,0.507255236803787,0.0510184331219643,0.97354869657763,NA,NA,0,0.55663572204276,0.932710351407994,0.95,0.999
100,5,2,0.89589897693228,0.33764565403224,0.989465339559189,NA,NA,0,0.991293538504979,0.240716202053009,0.95,0.999
100,5,2,0.942672400687356,0.608678019960411,0.95301497934619,NA,NA,0,0.250997417282546,0.915103167741559,0.95,0.999
100,5,2,0.584234187607421,0.239453876543324,0.997255137700052,NA,NA,0,0.947069950256729,0.45368521506805,0.95,0.999
100,5,2,0.144403763455572,0.704058515471173,0.970508567371371,NA,NA,0,0.616890618284,0.891005183818517,0.95,0.999
100,5,2,0.285495110868011,0.163798972768011,0.990385336645157,NA,NA,0,0.726478398743551,0.575598184574163,0.95,0.999
100,5,2,0.972382696574088,0.399259286513552,0.957636426617531,NA,NA,0,0.0808733383556828,0.128864356238628,0.95,0.999
100,5,2,0.55204058205313,0.159000539524714,0.954129688865493,NA,NA,0,0.704638712852262,0.0240002731925342,0.95,0.999
100,5,2,0.311502289840253,0.419316306181485,0.958020666752022,NA,NA,0,0.874969274430303,0.426378181426087,0.95,0.999
100,5,2,0.943662662362447,0.412810243449174,0.957891773933859,NA,NA,0,0.397627438309835,0.873651628916618,0.95,0.999
100,5,2,0.412176156917121,0.992445503690047,0.974813644375571,NA,NA,0,0.151795842203312,0.279782392176799,0.95,0.999
100,5,2,0.75584741069912,0.0632323008591775,0.995726093649841,NA,NA,0,0.345873627415393,0.0260212685600854,0.95,0.999
100,5,2,0.239621233657002,0.194728067072807,0.976168560573109,NA,NA,0,0.580527862761635,0.74267381476122,0.95,0.999
100,5,2,0.0313604938634671,0.876227981570177,0.970493424892297,NA,NA,0,0.717164752072189,0.648383301643189,0.95,0.999
100,5,2,0.267665244397009,0.805961655791849,0.969871440928464,NA,NA,0,0.127427771481685,0.358634679952171,0.95,0.999
100,5,2,0.243773812065599,0.178816505835857,0.953165610019653,NA,NA,0,0.180664412515704,0.0166846201578155,0.95,0.999
100,5,2,0.212645918519236,0.964086732132127,0.957403099528642,NA,NA,0,0.104623605340952,0.409039477487328,0.95,0.999
100,5,2,0.333442004190292,0.688014863357414,0.982888523650099,NA,NA,0,0.131722167334752,0.928446570010856,0.95,0.999
100,5,2,0.685459991835291,0.426010647436604,0.955739851011452,NA,NA,0,0.0990816459637135,0.149001029965002,0.95,0.999
100,5,2,0.468271713800728,0.241598551371135,0.963375046490307,NA,NA,0,0.634218238857575,0.708587458576774,0.95,0.999
100,5,2,0.130419607828138,0.670381609921809,0.978095055803307,NA,NA,0,0.43764471085649,0.218086329476675,0.95,0.999
100,5,2,0.79789492005948,0.555891446979018,0.957252864492231,NA,NA,0,0.834021488552913,0.958920327467611,0.95,0.999
100,5,2,0.600678727694787,0.230523244695039,0.972216435050732,NA,NA,0,0.210098846417852,0.253073288390646,0.95,0.999
100,5,2,0.955755867480533,0.359864388439106,0.954244395195693,NA,NA,0,0.0790980326631106,0.745567699189298,0.95,0.999
100,5,2,0.460564487334806,0.144183972804807,0.996089938731527,NA,NA,0,0.328395396107109,0.962972118107835,0.95,0.999
100,5,2,0.953125208399259,0.0715254488005303,0.971145896239311,NA,NA,0,0.234245395463193,0.800870780003723,0.95,0.999
100,5,2,0.873869599513011,0.718143642750802,0.961242809124035,NA,NA,0,0.892465462098597,0.527375127291074,0.95,0.999
100,5,2,0.148755489086732,0.70350869896193,0.969246991022397,NA,NA,0,0.933885887048207,0.948949977408629,0.95,0.999
100,5,2,0.0587077092337422,0.924366256479872,0.974143170873867,NA,NA,0,0.965459837723989,0.81633001204324,0.95,0.999
100,5,2,0.414599518641364,0.111386026446009,0.964694558503688,NA,NA,0,0.935947466509184,0.690506921302294,0.95,0.999
100,5,2,0.784349841117859,0.00613178737019189,0.981585899859527,NA,NA,0,0.508096006043255,0.412548536960734,0.95,0.999
100,5,2,0.779156089531258,0.711333727361169,0.971228819802275,NA,NA,0,0.254180194995832,0.160239022559719,0.95,0.999
100,5,2,0.486594371816842,0.036965739589883,0.96009635915322,NA,NA,0,0.434633157830685,0.941449388606707,0.95,0.999
100,5,2,0.317607402905822,0.666425687343813,0.966203945521044,NA,NA,0,0.766779454423813,0.315655838171486,0.95,0.999
100,5,2,0.577066955011804,0.238371979315532,0.9633430708125,NA,NA,0,0.607214794586878,0.965711391656892,0.95,0.999
100,5,2,0.00136315453285351,0.352825377884787,0.970286201668077,NA,NA,0,0.725212122193072,0.440002025127877,0.95,0.999
100,5,2,0.288954579577316,0.422897496275837,0.979363504523225,NA,NA,0,0.572648498829454,0.973725315665361,0.95,0.999
100,5,2,0.553410150393378,0.632402843370102,0.977157587220066,NA,NA,0,0.578985586241819,0.68656433274853,0.95,0.999
100,5,2,0.78886864673323,0.234009813945275,0.951407703758671,NA,NA,0,0.855061569311423,0.518261097539682,0.95,0.999
100,5,2,0.737713562010555,0.564349022645969,0.987620898985176,NA,NA,0,0.558853564861696,0.997320472022984,0.95,0.999
100,5,2,0.911329493435333,0.0222019115204457,0.96284621405768,NA,NA,0,0.66779269721196,0.338476020289818,0.95,0.999
100,5,2,0.945090577947674,0.39565267564496,0.986108910325379,NA,NA,0,0.303193539401283,0.760785577978473,0.95,0.999
100,5,2,0.690478168302681,0.958733863458037,0.969060760776373,NA,NA,0,0.338787140347762,0.849549906204687,0.95,0.999
100,5,2,0.431780098129995,0.362868851072155,0.994532271112374,NA,NA,0,0.31001962758461,0.156157734972192,0.95,0.999
100,5,2,0.0518611097973771,0.618891476386227,0.97760293844057,NA,NA,0,0.348793399050599,0.823025834928034,0.95,0.999
100,5,2,0.707189025648404,0.222748268611496,0.995831223212299,NA,NA,0,0.195917984569445,0.41635497173178,0.95,0.999
100,5,2,0.885650410715956,0.776063316401327,0.999030505933776,NA,NA,0,0.475610487241298,0.378347042186884,0.95,0.999
100,5,2,0.237404825425241,0.956976279619848,0.998772758570418,NA,NA,0,0.83773874751362,0.379887285777368,0.95,0.999
100,5,2,0.564988545752829,0.355527796410955,0.952154615314875,NA,NA,0,0.525863689420745,0.266335969540989,0.95,0.999
100,5,2,0.053636348930886,0.817342739018612,0.971175633221492,NA,NA,0,0.819733702489873,0.562780893834541,0.95,0.999
100,5,2,0.00097059707948938,0.0522428861642256,0.997178572091192,NA,NA,0,0.252861348253908,0.0730195859845262,0.95,0.999
100,5,2,0.365695428418461,0.780877805222524,0.972725791478925,NA,NA,0,0.457025489590364,0.129825882708188,0.95,0.999
100,5,2,0.6723093843034,0.977662688533077,0.960403182147036,NA,NA,0,0.175336137439823,0.102965569768334,0.95,0.999
100,5,2,0.209779148162343,0.638266472253017,0.967072952628019,NA,NA,0,0.692328565819655,0.369731334946118,0.95,0.999
100,5,2,0.0209319030849729,0.798524918159004,0.977366941408324,NA,NA,0,0.848932943200227,0.348411642049439,0.95,0.999
100,5,2,0.313326000307919,0.610716585228918,0.996239867464406,NA,NA,0,0.809051091379719,0.629322355278302,0.95,0.999
100,5,2,0.0681445565514732,0.285739877701038,0.953470907859644,NA,NA,0,0.274837955532363,0.668278783009853,0.95,0.999
100,5,2,0.636955387503374,0.769525099352701,0.953267863327323,NA,NA,0,0.55795820440189,0.59597731360863,0.95,0.999
100,5,2,0.624477026757319,0.785124219112564,0.998151017421205,NA,NA,0,0.585019657146651,0.450166086826939,0.95,0.999
100,5,2,0.87098573808698,0.423914302782854,0.98190229093493,NA,NA,0,0.914305798904272,0.329480210763868,0.95,0.999
100,5,2,0.0365808300939389,0.455150163414888,0.979070318910945,NA,NA,0,0.901667795454618,0.151376217468176,0.95,0.999
100,5,2,0.838374160083011,0.549272183379391,0.975508329953602,NA,NA,0,0.458654091351666,0.490799633410759,0.95,0.999
100,5,2,0.242732385367854,0.50482924343762,0.960169840268604,NA,NA,0,0.340027272163657,0.793586988839554,0.95,0.999
100,5,2,0.604979737248505,0.305978811679641,0.961981724573125,NA,NA,0,0.938396796182264,0.300895366848679,0.95,0.999
100,5,2,0.804134389799088,0.993493725419743,0.976384296856995,NA,NA,0,0.0742560637984425,0.238910820429912,0.95,0.999
100,5,2,0.124337428858969,0.247521109166089,0.981659516496793,NA,NA,0,0.954779658878688,0.225490363576915,0.95,0.999
100,5,2,0.730316189103993,0.135805957420729,0.99936310897579,NA,NA,0,0.744615791948978,0.342123134590685,0.95,0.999
100,5,2,0.246479436585447,0.0910296401411761,0.994017243854015,NA,NA,0,0.485765465265838,0.0819334959739353,0.95,0.999
100,5,2,0.0452776925880462,0.83764311335166,0.967306381633144,NA,NA,0,0.769924293992575,0.730801305208355,0.95,0.999
100,5,2,0.224673286478734,0.558137018730631,0.978497149291215,NA,NA,0,0.424234458133578,0.0961951199874748,0.95,0.999
100,5,2,0.572092614392983,0.196153687248006,0.960928488126898,NA,NA,0,0.983136509409873,0.694736239473568,0.95,0.999
100,5,2,0.589548750976566,0.616581832710886,0.975783459212317,NA,NA,0,0.861944503737381,0.212205401802668,0.95,0.999
100,5,2,0.813036907142494,0.42739551057131,0.955598758967896,NA,NA,0,0.608355595202418,0.526701440730365,0.95,0.999
100,5,2,0.725745400326094,0.907905368429143,0.966298788373626,NA,NA,0,0.21160901568085,0.344365875514923,0.95,0.999
100,5,2,0.535697167271981,0.0657282803144772,0.993747646668938,NA,NA,0,0.680891577588161,0.568931806640234,0.95,0.999
100,5,2,0.422130984303309,0.266980577143142,0.951614030852704,NA,NA,0,0.918782538033091,0.51320207377593,0.95,0.999
100,5,2,0.453638560653897,0.882860558300978,0.986486908764823,NA,NA,0,0.77468913541222,0.234173118270235,0.95,0.999
100,5,2,0.803396375570446,0.3288926489437,0.98397214523931,NA,NA,0,0.72274395865621,0.767863683919655,0.95,0.999
100,5,2,0.588828571776627,0.637639920003479,0.950243905730767,NA,NA,0,0.715550255371258,0.36345949380612,0.95,0.999
100,5,2,0.262114367985865,0.829454949239735,0.982052914487303,NA,NA,0,0.574143008624436,0.0719589338202495,0.95,0.999
100,5,2,0.0998474680038635,0.631204941678559,0.993951366364467,NA,NA,0,0.854090147326235,0.389077342150733,0.95,0.999
100,5,2,0.360939414046239,0.185422569991788,0.957994898207439,NA,NA,0,0.58388998782821,0.955021183514036,0.95,0.999
100,5,2,0.106644796264125,0.55721008244832,0.96783936782307,NA,NA,0,0.545223144019488,0.564485967694549,0.95,0.999
100,5,2,0.531472593633924,0.0151119146607816,0.977844423560204,NA,NA,0,0.543603955066297,0.758695232339436,0.95,0.999
100,5,2,0.0736929627009667,0.795411443865159,0.971755515375396,NA,NA,0,0.979209026245167,0.549998183718883,0.95,0.999
100,5,2,0.626171134327073,0.972060005337698,0.999699698203662,NA,NA,0,0.416731954854447,0.783350483659189,0.95,0.999
100,5,2,0.387322283431422,0.304770390743623,0.993271085992991,NA,NA,0,0.966560170869809,0.863883800819749,0.95,0.999
20,50,2,0.234061073778663,0.790105954816332,0.996670322658401,NA,NA,0,0.83295092740003,0.239987331893994,0.95,0.999
20,50,2,0.695955282133538,0.208515389774926,0.980058180225338,NA,NA,0,0.452260910670273,0.472042590759927,0.95,0.999
20,50,2,0.140234518375248,0.430652487471001,0.950905913524912,NA,NA,0,0.728915136266965,0.124985228332225,0.95,0.999
20,50,2,0.878700187152019,0.240203744414495,0.967720761259051,NA,NA,0,0.882260700505227,0.321770007952349,0.95,0.999
20,50,2,0.0678221697264817,0.0299792853305116,0.963260882206622,NA,NA,0,0.964068040475948,0.880554336129222,0.95,0.999
20,50,2,0.423759363169316,0.107378216109006,0.958696959118196,NA,NA,0,0.482645816160366,0.0372589620193467,0.95,0.999
20,50,2,0.514181674942607,0.372793756685918,0.99542943868381,NA,NA,0,0.998997407111106,0.913574940155959,0.95,0.999
20,50,2,0.602460676645394,0.885078733865637,0.990924116220907,NA,NA,0,0.584769902700093,0.0750357998528052,0.95,0.999
20,50,2,0.295992421976989,0.968899780725362,0.952406489521777,NA,NA,0,0.0524222667973954,0.881488179419655,0.95,0.999
20,50,2,0.316918467958225,0.370971068540588,0.993549888132943,NA,NA,0,0.889797643028432,0.888943311583018,0.95,0.999
20,50,2,0.820464997456409,0.110028763334034,0.986527584429237,NA,NA,0,0.0191722929072566,0.316619164017495,0.95,0.999
20,50,2,0.420066432063933,0.173233970358968,0.973812116513809,NA,NA,0,0.817856415454531,0.181273904127302,0.95,0.999
20,50,2,0.977263250209158,0.379074231976876,0.983366780890815,NA,NA,0,0.526098896278767,0.107186393697048,0.95,0.999
20,50,2,0.980532431027153,0.600745045058662,0.956522406000202,NA,NA,0,0.948060111607658,0.232361563826445,0.95,0.999
20,50,2,0.835053080135025,0.354470529699465,0.984437453057326,NA,NA,0,0.641976933018304,0.911768996860366,0.95,0.999
20,50,2,0.00730616471823305,0.0131127367885783,0.952915745484666,NA,NA,0,0.133691698379582,0.502359865890583,0.95,0.999
20,50,2,0.844867678406183,0.782952744917944,0.978441579421633,NA,NA,0,0.304576773909619,0.0603493950041011,0.95,0.999
20,50,2,0.581685842321487,0.781306814165786,0.968519903770788,NA,NA,0,0.235873479708796,0.0674942936610896,0.95,0.999
20,50,2,0.550851562855532,0.108354901183397,0.993485321317892,NA,NA,0,0.263634394594468,0.19180429167999,0.95,0.999
20,50,2,0.432211158811348,0.726791276927106,0.984785886073671,NA,NA,0,0.166034061084734,0.113751183413435,0.95,0.999
20,50,2,0.796605403082212,0.513986903512152,0.961100662510982,NA,NA,0,0.126200897896197,0.00437136368942447,0.95,0.999
20,50,2,0.134989847248187,0.280057699473109,0.966795622184104,NA,NA,0,0.181524250250077,0.896795406074962,0.95,0.999
20,50,2,0.107997811601264,0.278638561990112,0.957062140349799,NA,NA,0,0.497100423080148,0.146996234394144,0.95,0.999
20,50,2,0.487140523087233,0.691691362023354,0.97666056647494,NA,NA,0,0.489635810106061,0.797846072526416,0.95,0.999
20,50,2,0.354107681507012,0.323251377061475,0.973266875508346,NA,NA,0,0.836537529052235,0.885266833614092,0.95,0.999
20,50,2,0.48928311798675,0.717150431278627,0.997921366041969,NA,NA,0,0.284173094975296,0.417507975819986,0.95,0.999
20,50,2,0.759675215132302,0.446635105022695,0.989884742231283,NA,NA,0,0.860370542399352,0.70414084895188,0.95,0.999
20,50,2,0.390046229908476,0.841228233590024,0.987477737687388,NA,NA,0,0.995421526964754,0.0125350999308284,0.95,0.999
20,50,2,0.67777232503565,0.527452544463798,0.974485771139304,NA,NA,0,0.491520037215669,0.460550600528484,0.95,0.999
20,50,2,0.435131918447558,0.509008016041014,0.978832845002657,NA,NA,0,0.598420086587081,0.981553761251736,0.95,0.999
20,50,2,0.739308429054217,0.834189259180799,0.991406189153937,NA,NA,0,0.219075306453044,0.763080015630228,0.95,0.999
20,50,2,0.669161812841427,0.858577662177617,0.972293011486169,NA,NA,0,0.522075126925949,0.645525224686833,0.95,0.999
20,50,2,0.858146404163912,0.963795199138811,0.962582698615093,NA,NA,0,0.735241507497616,0.910168607694795,0.95,0.999
20,50,2,0.537936586320167,0.299021195539273,0.995367791387718,NA,NA,0,0.207694760703947,0.455718345455592,0.95,0.999
20,50,2,0.147458633790258,0.346844215453835,0.99293019665071,NA,NA,0,0.124392375012161,0.971897658057278,0.95,0.999
20,50,2,0.458872647215379,0.645678666703636,0.980438040422008,NA,NA,0,0.142936132028699,0.703532715108711,0.95,0.999
20,50,2,0.641477675210917,0.470115397332469,0.99065813112302,NA,NA,0,0.117414238695987,0.438849746873835,0.95,0.999
20,50,2,0.335648388830712,0.460312336565461,0.985903915820934,NA,NA,0,0.265362432987895,0.631059093356133,0.95,0.999
20,50,2,0.548929700303823,0.375887200797908,0.967014194328315,NA,NA,0,0.502309566028882,0.5215853887056,0.95,0.999
20,50,2,0.982234436757397,0.851224048494128,0.969478720581334,NA,NA,0,0.668375529704615,0.0720966165710706,0.95,0.999
20,50,2,0.254243305432145,0.839206169535406,0.977467295550962,NA,NA,0,0.119644508863101,0.356829781865235,0.95,0.999
20,50,2,0.913452581208432,0.731200155268423,0.973099504632351,NA,NA,0,0.885748358588899,0.923490846656961,0.95,0.999
20,50,2,0.0148077040535863,0.536289477316197,0.978967856957007,NA,NA,0,0.749585710677318,0.807085524537833,0.95,0.999
20,50,2,0.353954759471351,0.259786600536667,0.990461826880171,NA,NA,0,0.158133903100621,0.953114983153064,0.95,0.999
20,50,2,0.456049836376915,0.653985900520114,0.955173994657467,NA,NA,0,0.752187557145255,0.424843001175439,0.95,0.999
